elapsed_min,loss,loss_alignment,loss_disagreement,loss_kl,loss_seg,lr,step,val_dice,val_ged,val_iou,val_uncertainty_corr,val_uncertainty_mae
0.5149380445480347,366442.65625,0.0,0.0,0.00018720811931416392,366442.65625,0.0001,1,0.03114052239109662,1.067156784990776,0.016914751228698063,0.0013334542881495953,0.9812174838688645
2.425460958480835,6323.18408203125,0.0,0.0,15.184830665588379,6307.9990234375,0.0001,1000,0.3442410059018787,0.39062469404793443,0.27505418621131056,0.5503566420608859,0.021309924757737075
4.364568936824798,7174.533203125,0.0,0.0,12.330520629882812,7162.20263671875,0.0001,2000,0.3434155400116077,0.3846982876150169,0.2717735167178585,0.5101903446387831,0.024795460289720832
6.295751086870829,4076.947509765625,0.0,0.0,11.264825820922852,4065.6826171875,0.0001,3000,0.3378944368735824,0.3495859435107525,0.2634752827329426,0.5378511810018025,0.0231892092567455
8.228848377863565,3786.873046875,0.0,0.0,8.543506622314453,3778.32958984375,0.0001,4000,0.31450972454452886,0.36180952278034706,0.245196981193488,0.5378586982890287,0.023348480874716457
10.149806793530782,4317.54150390625,0.0,0.0,9.150983810424805,4308.390625,0.0001,5000,0.29787035650943683,0.33359491884246023,0.22347642925014227,0.5509089555239076,0.021913398088531252
12.087140532334645,3516.28955078125,0.0,0.0,10.745576858520508,3505.5439453125,0.0001,6000,0.3251910939164501,0.3796053941412193,0.25377689938006937,0.5397381921202729,0.02154428721242012
14.018179988861084,2837.05419921875,0.0,0.0,10.594500541687012,2826.459716796875,0.0001,7000,0.3202012510117582,0.3840337969450602,0.25028658518450103,0.5317683589765906,0.02284232863798416
15.946055368582408,3017.4208984375,0.0,0.0,9.148536682128906,3008.2724609375,0.0001,8000,0.3315851271188888,0.35321420511570517,0.25957090400373467,0.5219441469364701,0.025010912180763734
17.87084357738495,3884.833251953125,0.0,0.0,9.923038482666016,3874.91015625,0.0001,9000,0.3277782488097663,0.37846523347129096,0.2568443056391216,0.5189900924123738,0.025689633674961663
19.79805703560511,3297.3974609375,0.0,0.0,8.811813354492188,3288.585693359375,0.0001,10000,0.33008823056261954,0.3539005539265508,0.2576904366938598,0.5002781510942335,0.030868622548088462
21.74366023937861,2399.493408203125,0.0,0.0,6.362688064575195,2393.130615234375,0.0001,11000,0.303109537682211,0.3737072913317061,0.2361618340286096,0.48087140870975864,0.030687898133189322
23.67026762564977,2875.466064453125,0.0,0.0,7.091010093688965,2868.375,0.0001,12000,0.29357593309308655,0.37436380250381635,0.2277984211409293,0.4961975571627068,0.030063268724815875
25.59886914094289,4196.189453125,0.0,0.0,6.819554328918457,4189.3701171875,0.0001,13000,0.30168187906334676,0.34926071935419495,0.23280292595507668,0.48185389489578734,0.039510230339266365
27.516250769297283,2764.2392578125,0.0,0.0,5.861233711242676,2758.3779296875,0.0001,14000,0.3051094145517717,0.3661307595005234,0.23856223625203155,0.4816779406399025,0.03591835971036622
29.431941183408103,3538.381103515625,0.0,0.0,5.606161117553711,3532.77490234375,0.0001,15000,0.30889666611766364,0.35883222343854715,0.2414044294268338,0.4870272408244304,0.03510972289113833
31.34754867553711,2701.876220703125,0.0,0.0,5.134485244750977,2696.74169921875,0.0001,16000,0.2884377048569671,0.36871611724124986,0.22330582027410148,0.4993878538107625,0.029696773373177467
33.26942663987477,2020.0047607421875,0.0,0.0,5.260746002197266,2014.7440185546875,0.0001,17000,0.2981494219079307,0.3718937098012424,0.2310931333731373,0.5022733702983793,0.028744908329146147
35.199256086349486,3621.9443359375,0.0,0.0,5.397128105163574,3616.547119140625,0.0001,18000,0.2982959177600111,0.38070976016179836,0.23313247582583005,0.48392327571309307,0.035756707392288097
37.11492791573207,1588.3642578125,0.0,0.0,4.996389389038086,1583.367919921875,0.0001,19000,0.2960164975812584,0.36550875345919365,0.22923029329940164,0.48425356762851013,0.03237498968798056
39.03718506495158,1676.5526123046875,0.0,0.0,5.51792049407959,1671.03466796875,0.0001,20000,0.29925112221828465,0.3656876886880289,0.2322201167831617,0.4928838469373076,0.03076973863294637
40.96854639848073,1561.16455078125,0.0,0.0,5.166511058807373,1555.998046875,0.0001,21000,0.31242754173529735,0.3742888175595832,0.2436399829873516,0.508145760575017,0.02802901188431731
42.8906706015269,2012.442138671875,0.0,0.0,5.03482723236084,2007.4073486328125,0.0001,22000,0.32062710196389793,0.3557657097089225,0.24996870914157532,0.5031452691718151,0.03385778032282972
44.80587586561839,2400.54736328125,0.0,0.0,4.665346145629883,2395.882080078125,0.0001,23000,0.27203716319379406,0.3592306698964139,0.2048005307502844,0.5444570427168592,0.027617077795392377
46.71920362313588,3618.03466796875,0.0,0.0,5.051906108856201,3612.982666015625,0.0001,24000,0.25236020085995625,0.33898834042852694,0.18865521497202645,0.5522365259179393,0.032179831158242675
48.64219481945038,3089.997802734375,0.0,0.0,5.004322052001953,3084.993408203125,0.0001,25000,0.2984583537857558,0.3092031902133365,0.2319752590538649,0.589268566914225,0.021002023155593987
50.572628494103746,3082.043212890625,0.0,0.0,4.224754810333252,3077.818359375,0.0001,26000,0.3124854318329796,0.28991578257944134,0.24428673935758877,0.5724271913876552,0.039223479233688935
52.49227244456609,2827.572021484375,0.0,0.0,4.224120140075684,2823.347900390625,0.0001,27000,0.2742707040683321,0.2958521043533287,0.20933763748683856,0.5788016692981667,0.02945182487228161
54.40605175495148,3271.337158203125,0.0,0.0,4.51975679397583,3266.8173828125,0.0001,28000,0.34110533918548536,0.2833096603000498,0.2709012666226601,0.6070352465334918,0.02208672949584688
56.34030966758728,3164.15771484375,0.0,0.0,5.2304606437683105,3158.92724609375,0.0001,29000,0.3464212485712053,0.28366938538778297,0.2740064509913251,0.6103397731292373,0.022554057536539714
58.25951772530873,3133.279541015625,0.0,0.0,4.346090316772461,3128.933349609375,0.0001,30000,0.32223785918612186,0.29011614614333964,0.2543204388620705,0.6017393519801334,0.02726765587793666
60.18373872836431,3475.19189453125,0.0,0.0,4.085658073425293,3471.106201171875,0.0001,31000,0.3487167538449709,0.2778792420941854,0.27935844413711897,0.5909207579840037,0.028459295340146865
62.11317046880722,1811.385498046875,0.0,0.0,4.129454612731934,1807.256103515625,0.0001,32000,0.31980873281528416,0.2821392287215302,0.2500958298864306,0.5986784795849893,0.030563988309040266
64.02832235097885,2692.158447265625,0.0,0.0,4.248898983001709,2687.90966796875,0.0001,33000,0.348558720342276,0.2816058754812194,0.2821879761298053,0.6216092065938921,0.02032689017738901
65.9295518318812,2941.15234375,0.0,0.0,4.249820709228516,2936.902587890625,0.0001,34000,0.26851582916927946,0.2893655205586226,0.21239130950371524,0.6017293524636038,0.02847018093559975
67.84462765455245,2540.2490234375,0.0,0.0,4.567686080932617,2535.681396484375,0.0001,35000,0.31027855387764874,0.2836404770050431,0.2472309744461276,0.6109851356847328,0.02304660121724991
69.75070489645005,2632.730712890625,0.0,0.0,3.8662023544311523,2628.864501953125,0.0001,36000,0.3408071068406228,0.27360427288864764,0.27746483767053803,0.6125134496639014,0.025932079068807033
71.67575627565384,3328.599365234375,0.0,0.0,3.9586875438690186,3324.640625,0.0001,37000,0.34982064150092373,0.2791273670812216,0.28325196704126954,0.5984655120111247,0.029015674356227938
73.58832870324453,1575.328125,0.0,0.0,3.717773675918579,1571.6103515625,0.0001,38000,0.3031664445616853,0.2843182641434538,0.24399671922538285,0.5926176730970812,0.037538322468456
75.50632652839025,1945.734130859375,0.0,0.0,3.7520241737365723,1941.9820556640625,0.0001,39000,0.33576521331997766,0.28183179865935454,0.27403831247171245,0.6131709385519006,0.0244072151243271
77.4239439368248,2499.95654296875,0.0,0.0,3.863898515701294,2496.092529296875,0.0001,40000,0.33694177013539556,0.2813059316165672,0.27216508187009525,0.6169551766655799,0.022327395117882783
79.33700525363287,2665.5244140625,0.0,0.0,4.196357250213623,2661.328125,0.0001,41000,0.33977433093877535,0.273274028436225,0.2727160535694104,0.599131287909704,0.03362845190863461
81.25799494981766,1870.87939453125,0.0,0.0,3.9455032348632812,1866.933837890625,0.0001,42000,0.34943237554532686,0.2806795968760617,0.28242122412674636,0.599430845254336,0.029046428617084962
83.17610428730647,3037.943359375,0.0,0.0,4.276850700378418,3033.66650390625,0.0001,43000,0.3604700902209201,0.28242176446084866,0.2933776147775865,0.6004473375057455,0.023870049339587807
85.09043816328048,3466.82177734375,0.0,0.0,4.176614284515381,3462.645263671875,0.0001,44000,0.2637086178025831,0.30133017355480873,0.2095496605693789,0.6094147635313527,0.02147838514871457
87.00467869440715,3021.760009765625,0.0,0.0,4.02839994430542,3017.731689453125,0.0001,45000,0.33118467441091204,0.2860564740061987,0.2668095058747851,0.6135627163023053,0.021711324082595906
88.92360028425853,3056.595947265625,0.0,0.0,4.030937671661377,3052.56494140625,0.0001,46000,0.3562764888933345,0.28461391939563113,0.28897900240907337,0.6040128918712897,0.02195954435214431
90.84099241097768,1989.3131103515625,0.0,0.0,3.805873394012451,1985.5072021484375,0.0001,47000,0.35258648338726983,0.2753615415134716,0.28607303529414735,0.5944801564895262,0.0260331123478863
92.76377555131913,4152.46923828125,0.0,0.0,4.331721305847168,4148.1376953125,0.0001,48000,0.32276277144818627,0.2933469479983576,0.25890333594209625,0.6106491640531388,0.018492584563361256
94.72491313616435,2879.904296875,0.0,0.0,3.986630916595459,2875.917724609375,3.981071705534972e-05,49000,0.32565783098505136,0.2872184453271452,0.26228180463958645,0.6134448863136637,0.02571996406491575
96.64257584015529,4006.742431640625,0.0,0.0,4.291706085205078,4002.45068359375,3.981071705534972e-05,50000,0.3359843649435494,0.2877759436747998,0.27278551493321423,0.609818892096071,0.02177454395199181
98.55908704598745,2792.50732421875,0.0,0.0,3.8491060733795166,2788.658203125,3.981071705534972e-05,51000,0.3563758474369209,0.28945593387762913,0.2915510626549621,0.6093778631630445,0.021565826619397925
100.47421652475992,2982.318603515625,0.0,0.0,3.8295223712921143,2978.489013671875,3.981071705534972e-05,52000,0.3467443113547102,0.29247047212927585,0.28161525855808855,0.6076302525273531,0.021266308586836064
102.38921192884445,3031.935546875,0.0,0.0,3.698138952255249,3028.2373046875,3.981071705534972e-05,53000,0.3111993923674276,0.2923425906583188,0.25185775697300117,0.6065621617417217,0.023782299545231873
104.304960445563,1798.1708984375,0.0,0.0,3.5162317752838135,1794.6546630859375,3.981071705534972e-05,54000,0.34837519351517204,0.2852146150728867,0.2857636896111474,0.6146648726181172,0.017668171435240815
106.21993478536606,2315.93701171875,0.0,0.0,3.699563980102539,2312.237548828125,3.981071705534972e-05,55000,0.3537392658473606,0.28672591319364965,0.29036355637568234,0.6148688781765654,0.017644388340110995
108.1433691183726,2096.889404296875,0.0,0.0,3.484360933303833,2093.405029296875,3.981071705534972e-05,56000,0.34896517443493713,0.2900826778025794,0.2866526972497299,0.6086442601359185,0.019527817686725717
110.05576575994492,2056.093017578125,0.0,0.0,3.9568262100219727,2052.13623046875,3.981071705534972e-05,57000,0.33603886710504477,0.2928135063442275,0.2737492078600163,0.5999237593337046,0.021855319575960357
111.96737382014592,3580.333251953125,0.0,0.0,4.337982177734375,3575.995361328125,3.981071705534972e-05,58000,0.35436568656260703,0.2891208724220949,0.2900298440617405,0.6076819134122733,0.0187002811719041
113.87885377804439,1790.8345947265625,0.0,0.0,3.6980679035186768,1787.136474609375,3.981071705534972e-05,59000,0.3593589526133338,0.2930533795606292,0.29406880109473543,0.6130885450474048,0.01638131943194647
115.78917594353358,2649.19677734375,0.0,0.0,3.683115005493164,2645.513671875,3.981071705534972e-05,60000,0.3430210048230791,0.30438241916854275,0.2787629116459311,0.6036117075527381,0.01863759952545684
117.70495835145314,3828.89208984375,0.0,0.0,4.354503631591797,3824.53759765625,3.981071705534972e-05,61000,0.3160257344188015,0.29209002714235066,0.25321427244657024,0.5991841306758938,0.023692478391366865
119.61968335707982,1416.2686767578125,0.0,0.0,3.686826705932617,1412.5819091796875,3.981071705534972e-05,62000,0.31163775618176903,0.303548301610876,0.25161073475646967,0.6079277875131976,0.019959364592705652
121.54044139782587,1744.5552978515625,0.0,0.0,3.3674826622009277,1741.1878662109375,3.981071705534972e-05,63000,0.34683963414744445,0.28476693521887547,0.2821446615479031,0.6043708983584191,0.019052830871593672
123.45179690917332,2073.808837890625,0.0,0.0,3.9163620471954346,2069.892578125,3.981071705534972e-05,64000,0.3335612152066028,0.29496456616686584,0.2707904489986567,0.5997348412913432,0.021842971063020175
125.3650317311287,1759.392333984375,0.0,0.0,3.7551238536834717,1755.63720703125,3.981071705534972e-05,65000,0.33480583189569474,0.29618762216097566,0.2715813087765041,0.6006067364742422,0.019152802939499166
