elapsed_min,loss,loss_alignment,loss_consensus,loss_disagreement,loss_distribution,loss_kl,loss_seg,lr,mean_pairwise_distance,step,val_dice,val_ged,val_iou,val_predicted_disagreement_corr,val_predicted_disagreement_mae,val_uncertainty_corr,val_uncertainty_mae
0.6423893531163534,1745.3970947265625,0.0,0.9795727729797363,174352.140625,1.6798375844955444,0.0,0.0,0.0001,0.9802592992782593,1,0.027841022959410985,1.1632144732449488,0.01500324018029496,-0.017072184314291777,0.5650351025982832,-0.0011470824906000558,0.9847593889784346
4.308612394332886,332.90008544921875,0.0,0.9054774045944214,33118.37890625,1.5352227687835693,0.0,0.0,0.0001,0.91044020652771,1000,0.0006631202169310172,1.6043113680877248,0.0003470795225603374,0.33289347414363774,0.24568227134603862,0.34062183130338003,0.24525335122309194
7.967044754823049,120.32005310058594,0.0,0.6911555528640747,11911.2509765625,1.0693085193634033,0.0,0.0,0.0001,0.7146347165107727,2000,0.3167738030296512,1.1078653574203985,0.24708671904844956,0.41400376630211466,0.14131139062169323,0.32434676126782425,0.015964375462334434
11.639777886867524,53.122745513916016,0.0,0.5902606248855591,5219.7861328125,0.8068313598632812,0.0,0.0,0.0001,0.6610377430915833,3000,0.3995410084239811,0.9325975060397809,0.317948862876377,0.5079947754794921,0.08384904659428431,0.16121908368846424,0.014529595142737993
15.3328795115153,39.25428009033203,0.0,0.5215072631835938,3848.94873046875,0.6604912877082825,0.0,0.0,0.0001,0.583973228931427,4000,0.3818269611614378,0.977852581687994,0.29942550833611553,0.5483852082680796,0.05763434185620773,0.15679954602759516,0.014498121491939435
18.978934824466705,24.391162872314453,0.0,0.4037243127822876,2385.904052734375,0.45137834548950195,0.0,0.0,0.0001,0.47072118520736694,5000,0.4419338817569145,0.8387497685941051,0.3689242820313912,0.5684680343795987,0.044441302022366326,0.2547686294497372,0.013981377905533122
22.640266426404317,22.19361114501953,0.0,0.46015647053718567,2150.54052734375,0.5961737632751465,0.0,0.0,0.0001,0.5288028120994568,6000,0.44618878363773684,0.8234294844038945,0.37420864320358715,0.5808914970831218,0.03631063633235298,0.2657432214144222,0.01361841816560764
26.313754057884218,15.287529945373535,0.0,0.4735623598098755,1457.373046875,0.6190866231918335,0.0,0.0,0.0001,0.5546298623085022,7000,0.4467416396866894,0.7908312216936256,0.3750739281966122,0.6439096460800442,0.029454097005959676,0.25524381766590853,0.013347985931795757
29.997897974650066,18.359952926635742,0.0,0.5249520540237427,1756.72998046875,0.6876642107963562,0.0,0.0,0.0001,0.5943474769592285,8000,0.4448158555398104,0.8091146768115139,0.37457773801695987,0.6369376435704862,0.024925739296917125,0.21279248130498626,0.013428319065923133
33.67310800155004,17.172687530517578,0.0,0.3762422800064087,1668.04443359375,0.4169940650463104,0.0,0.0,0.0001,0.4427996575832367,9000,0.44654128405875787,0.7898754948315102,0.3758262916325242,0.6382512749310074,0.021760940994755205,0.22543389794049157,0.013416298227548532
37.358977258205414,17.90081214904785,0.0,0.3914393484592438,1739.197021484375,0.43055427074432373,0.0,0.0,0.0001,0.47877731919288635,10000,0.44885342841451886,0.7883425522707237,0.37866339121807774,0.6348707710221377,0.019661809757493934,0.20251480790419207,0.013379160052403886
41.021003278096515,15.0463228225708,0.0,0.39665400981903076,1453.5439453125,0.43155214190483093,0.0,0.0,0.0001,0.466056764125824,11000,0.4459512256307602,0.8212268155306371,0.3748695924285549,0.6371950129111925,0.018597584858918034,0.1722566023601719,0.013528868712705809
44.66323591073354,12.12995719909668,0.0,0.4639177918434143,1158.596923828125,0.4512045383453369,0.0,0.0,0.0001,0.46864211559295654,12000,0.4475062813549975,0.8016554479290491,0.37686411555176313,0.6383572574512363,0.017094544373589114,0.1366824725571369,0.013461643614028712
