elapsed_min,loss,loss_alignment,loss_disagreement,loss_kl,loss_seg,lr,step,val_dice,val_ged,val_iou,val_predicted_disagreement_corr,val_predicted_disagreement_mae,val_uncertainty_corr,val_uncertainty_mae
0.5232099056243896,377897.5,514838.875,174352.140625,0.00018721070955507457,376148.84375,0.0001,1,0.027881099717134334,1.1322886254247877,0.015069042037864135,-0.023052153896741968,0.5700910176336018,-0.001426436050826459,0.9853173949224412
4.469891063372294,6949.9658203125,414845.59375,59171.99609375,55.555233001708984,6298.54248046875,0.0001,1000,0.29907115320949906,0.5711034660024004,0.23576805705900664,0.05589061017107001,0.3269614179679873,-0.030605742066103975,0.9135202122501733
8.420701388518015,3306.703857421875,386419.46875,23999.638671875,54.287086486816406,3008.55615234375,0.0001,2000,0.263824627058164,0.5280526900406766,0.20348812677043165,0.156986220508762,0.2110038769571134,0.1311913155620614,0.8603192588760216
12.368848903973896,3437.798583984375,388330.78125,13699.6796875,57.05064010620117,3239.867919921875,0.0001,3000,0.3065915213868245,0.513481654801224,0.24046420839360322,0.2565735107114222,0.14735559896344944,0.14818417163094458,0.8473641226115803
16.380543343226115,5296.470703125,337025.90625,12077.6455078125,57.10565948486328,5115.21875,0.0001,4000,0.29265323219498623,0.5081102683823845,0.22759082264251076,0.46586408564089915,0.10685298526430632,0.20552580239966528,0.8224621342127788
20.499105926354726,4360.373046875,377958.375,7655.64892578125,57.090049743652344,4222.947265625,0.0001,5000,0.30678797090212084,0.4768552851446987,0.242014623693403,0.4572923360038474,0.08337738205306325,0.2567135068805018,0.7761719428802847
24.567806327342986,4838.6796875,286400.15625,6451.8876953125,57.067901611328125,4714.22900390625,0.0001,6000,0.3181843442059888,0.47558739874172745,0.2487067724608518,0.4848890170194081,0.06687745656042439,0.29694772082228144,0.7386247375816466
28.56018820206324,3841.211669921875,268954.4375,4937.33251953125,57.081390380859375,3732.0673828125,0.0001,7000,0.29440079239226896,0.4672148513297272,0.23008424539903652,0.523858362847529,0.05466396412057489,0.3545412698196178,0.6106628876271046
32.51247086922328,3831.15087890625,151737.40625,4341.1162109375,57.05850601196289,3729.163818359375,0.0001,8000,0.304683407572665,0.49555381627601297,0.2386898726609909,0.5352145077061815,0.047525116929861985,0.37163337321175804,0.385866692580135
36.627660457293196,4351.85595703125,94720.4609375,5517.6982421875,48.33165740966797,4247.400390625,0.0001,9000,0.31424836030542164,0.5588563674463355,0.24682392152412935,0.5374589294939571,0.041556358682267404,0.3924039962212123,0.22821321837692599
40.71790435314178,4058.855712890625,35899.9140625,9177.82421875,52.494956970214844,3914.2236328125,0.0001,10000,0.2978493591528795,0.5927068082536013,0.2323470741430353,0.536217289366924,0.03696017886189079,0.4168741198784686,0.12621792819591265
44.7952849984169,4423.67333984375,19267.2421875,5070.5771484375,44.82037353515625,4327.95458984375,0.0001,11000,0.291733786860033,0.6101225485566063,0.22504509641320017,0.5289765706545925,0.03371970412988221,0.4450573074228992,0.08508120180409118
48.88394589026769,2797.060302734375,9918.4248046875,3501.96826171875,44.49128723144531,2717.4501953125,0.0001,12000,0.35921082888388356,0.6595900023751053,0.28371296828047127,0.5357857603793023,0.0331114740445051,0.4564473839128774,0.0576321082135794
52.94985859791438,3807.287353515625,18351.58984375,5686.9453125,42.53318405151367,3707.701171875,0.0001,13000,0.3295956506646912,0.6660433308703384,0.2577612544652211,0.5598837476539731,0.027070676035453822,0.46024426293223103,0.05300879886625955
