elapsed_min,loss,loss_alignment,loss_disagreement,loss_kl,loss_seg,lr,step,val_dice,val_ged,val_iou,val_predicted_disagreement_corr,val_predicted_disagreement_mae,val_uncertainty_corr,val_uncertainty_mae
0.5338716983795166,1.3537464141845703,0.9776393175125122,0.3325503170490265,0.00018721070955507457,0.6984643340110779,0.0001,1,0.03031164301205097,1.0629593631404584,0.016355186870868732,-0.01462849242107239,0.5679503853633304,-0.0005007221923047253,0.9810121497256159
4.411689110596975,0.06498812139034271,0.019117459654808044,0.07180266082286835,0.00015590552357025445,0.019372154027223587,0.0001,1000,0.1976437771999959,0.37158014541828366,0.1608339481435253,0.33902533330279194,0.2626330010776118,0.6017574176175279,0.020089387875335356
8.305222749710083,0.03815707564353943,0.01367836445569992,0.029016299173235893,0.0032157825771719217,0.013593957759439945,0.0001,2000,0.30253099084875856,0.33356393865497347,0.2475948276235546,0.36499496831895567,0.16352948165095396,0.6192825870159808,0.016725333577149996
12.176063179969788,0.030035365372896194,0.010545101016759872,0.016175132244825363,0.00010241952986689284,0.016572829335927963,0.0001,3000,0.286261291865633,0.3462330785687924,0.23486224530344282,0.423381833220425,0.1137660195741651,0.640068179428529,0.015250145235894238
16.04011749823888,0.03659117966890335,0.017773661762475967,0.014405015856027603,6.660047802142799e-05,0.020435241982340813,0.0001,4000,0.3148293135915159,0.34034417060849753,0.2617065730777327,0.5188510080058678,0.083683303501728,0.6652910817910445,0.013842033473489739
19.90940435330073,0.02227299101650715,0.010318275541067123,0.008241747505962849,4.611065742210485e-05,0.012946869246661663,0.0001,5000,0.371873236551489,0.3952163050306635,0.3139918782365969,0.5419521815564737,0.06553522809569823,0.6576443385589894,0.013163527429501755
23.7802499016126,0.029330339282751083,0.009705586358904839,0.007506776601076126,0.00045987096382305026,0.020264288410544395,0.0001,6000,0.2515082600078214,0.4693997497498376,0.2034038531541642,0.5470163902609875,0.05321570012365163,0.6531816874171192,0.012599856845084278
27.64016880194346,0.022113148123025894,0.008289527148008347,0.0057806652039289474,0.0005932701751589775,0.014484780840575695,0.0001,7000,0.3037041900280916,0.4903156700778717,0.2526469694035345,0.556887026437069,0.04486673386796479,0.6519133896202787,0.012983440444565238
31.505970724423726,0.020751923322677612,0.00880864541977644,0.004667949862778187,1.1648970939859282e-05,0.014001976698637009,0.0001,8000,0.29363797374451145,0.5835004018703683,0.24255518626484018,0.6615496710793458,0.0360272749492079,0.6683711081370582,0.011900700298261796
35.36170504887899,0.023059802129864693,0.009027000516653061,0.005101938731968403,4.782773885381175e-06,0.015990549698472023,0.0001,9000,0.2598478415162863,0.6241409973538351,0.21160989309930645,0.6351561422449676,0.03042160265514047,0.6371831217282425,0.012251168506293465
39.2213787595431,0.032772451639175415,0.010708560235798359,0.0055134473368525505,8.362853259313852e-05,0.02457781694829464,0.0001,10000,0.2972804546102537,0.6070278342107442,0.24460718664412565,0.6528383719564022,0.026823637191144535,0.6552380285202093,0.012715958531504815
43.07468334833781,0.019920589402318,0.010046877898275852,0.004451865795999765,2.8741101232299116e-07,0.012670929543673992,0.0001,11000,0.28604338914955774,0.5820396180646342,0.2377182999089184,0.6506521021966832,0.02401491227464884,0.6618501091325947,0.01311413026672701
46.94080429871877,0.01687443256378174,0.007015283685177565,0.0032445979304611683,3.016820073753479e-07,0.011744190938770771,0.0001,12000,0.31360620676653106,0.6004022004352259,0.2628359713403007,0.6586732360946848,0.021047141778199174,0.663217329530446,0.013017959012523199
50.810996786753336,0.02392059564590454,0.008003237657248974,0.003938565496355295,1.5895810747679207e-06,0.017948104068636894,0.0001,13000,0.33547741254643587,0.6086904049208994,0.2820336457557647,0.6597117339053513,0.019172617659763407,0.6595862503466238,0.012373611896575817
54.67794145743052,0.01529324147850275,0.006496326066553593,0.0028424174524843693,1.1552737078091013e-07,0.010623754002153873,0.0001,14000,0.33110817485400473,0.6160933781884441,0.27834334477182476,0.636567002900283,0.018446027965981625,0.6379402128588232,0.012720754945715418
58.528828418254854,0.013783949427306652,0.0062579005025327206,0.0030055127572268248,9.60052730647476e-08,0.009152146987617016,0.0001,15000,0.23348523259422435,0.6119898119317778,0.1922793779591011,0.6436450097201957,0.01672634884375823,0.6387632179226891,0.01183631514549025
62.3855729897817,0.017019329592585564,0.007906771264970303,0.0032651773653924465,5.953827439952875e-07,0.011432760395109653,0.0001,16000,0.2753468570559773,0.6317123456813479,0.2276892148366931,0.6603336788166494,0.01629826441155798,0.656876650963124,0.012508340718552804
