elapsed_min,loss,loss_alignment,loss_disagreement,loss_kl,loss_seg,lr,step,val_dice,val_ged,val_iou,val_uncertainty_corr,val_uncertainty_mae
0.5191449205080668,0.6991211771965027,0.0,0.0,0.00018720811931416392,0.6989339590072632,0.0001,1,0.031143463390262676,1.0671559867033393,0.016916375791823614,0.001329716118343786,0.9812175056411583
2.4162240505218504,0.04046834260225296,0.0,0.0,0.005288221873342991,0.035180121660232544,0.0001,1000,0.27359643179559073,0.34958671866719504,0.2243522280407122,0.5989292089312631,0.0320087015671806
4.319460380077362,0.0297959353774786,0.0,0.0,0.00013375814887695014,0.029662176966667175,0.0001,2000,0.2538875530343137,0.379662556412579,0.21072321807305372,0.5570461774547245,0.03093241117389969
6.249090385437012,0.012275339104235172,0.0,0.0,8.015611092559993e-05,0.012195182964205742,0.0001,3000,0.31420766138036493,0.38900093919800605,0.2621123571800322,0.5784501191890438,0.026474293889370372
8.16216737429301,0.015619036741554737,0.0,0.0,2.0835450413869694e-05,0.01559820119291544,0.0001,4000,0.2996431646449895,0.4012892759648158,0.24746658567805957,0.6353182548313626,0.020215058800419985
10.08671177625656,0.01221028994768858,0.0,0.0,2.7777332434197888e-06,0.012207511812448502,0.0001,5000,0.3306137741380726,0.4581753700276056,0.2766789173796519,0.6378832458192155,0.018510848587744287
12.001220695177715,0.019276924431324005,0.0,0.0,5.332093678589445e-06,0.019271591678261757,0.0001,6000,0.3267424304763124,0.5551049843702445,0.2709752378900025,0.6429957091582906,0.016981702812536578
13.914115011692047,0.010560479946434498,0.0,0.0,6.190566637087613e-07,0.010559860616922379,0.0001,7000,0.34953058469175785,0.5665178672879483,0.29481423413143454,0.6496543416122443,0.016138971860441567
15.836239119370779,0.010511694476008415,0.0,0.0,7.356969581451267e-05,0.010438124649226665,0.0001,8000,0.32630924096094555,0.5664345187101808,0.27283275541171315,0.6445946330699649,0.015549027128145099
17.757887649536134,0.015794826671481133,0.0,0.0,1.5527551511240745e-07,0.015794672071933746,0.0001,9000,0.35882612730249763,0.5969641897275584,0.30218694621006914,0.6374618697489502,0.0173807618588726
19.67163293361664,0.011480534449219704,0.0,0.0,6.214523455128074e-05,0.011418389156460762,0.0001,10000,0.3380116756736007,0.6070556815761124,0.2832768263056048,0.647213332042963,0.016464207450671394
21.610317158699036,0.012182289734482765,0.0,0.0,1.698509919378921e-07,0.012182120233774185,0.0001,11000,0.35483321778408716,0.5672040693877561,0.2994391846306935,0.6170552160117925,0.020443902161122827
23.533494373162586,0.017056366428732872,0.0,0.0,1.0442275197419804e-05,0.017045924440026283,0.0001,12000,0.32377626305267887,0.616760766820814,0.2707084745808678,0.6492924913701937,0.01631264769565875
25.457849721113842,0.022794846445322037,0.0,0.0,8.741518286115024e-06,0.022786105051636696,0.0001,13000,0.33052415527023227,0.6126969434906933,0.27533357641019923,0.6438346031731826,0.01653545504797818
27.37315924167633,0.010057949461042881,0.0,0.0,6.822160969477409e-08,0.010057881474494934,0.0001,14000,0.3042049872646964,0.5666359755540439,0.25630881999266997,0.660727342785786,0.01495498519136612
29.287972950935362,0.013148467056453228,0.0,0.0,2.6770641170514864e-07,0.013148199766874313,0.0001,15000,0.2972195225041199,0.6150810290311903,0.24652697805698487,0.6491250947879617,0.016448105854574336
31.208659239610036,0.011834152042865753,0.0,0.0,1.4440708184793039e-07,0.011834007687866688,0.0001,16000,0.30865591621292976,0.5783327643947878,0.25837072207249195,0.6624042875031029,0.014134411834300918
33.1346476038297,0.01043198723345995,0.0,0.0,3.6226133204309008e-09,0.010431983508169651,0.0001,17000,0.3764195602817521,0.6405295697187453,0.3185674609031049,0.6421933701571739,0.01563213844179623
35.04699155092239,0.013272713869810104,0.0,0.0,1.9669599282678973e-10,0.013272713869810104,0.0001,18000,0.3007639956136281,0.6333857723905223,0.2518880549138067,0.6533714015117371,0.014617426019620825
36.963962022463484,0.01325321476906538,0.0,0.0,3.3383997788405395e-09,0.013253211043775082,0.0001,19000,0.3308161482918298,0.6197134390464298,0.2770577398532067,0.6448755736677407,0.016654600891061744
38.8865244269371,0.009805282577872276,0.0,0.0,8.780034477240406e-10,0.009805281646549702,0.0001,20000,0.36627018469656414,0.6473094344850265,0.3084992712003292,0.6546852543150025,0.015173526960941442
40.80728788773219,0.006799827795475721,0.0,0.0,1.5207888282020576e-09,0.0067998263984918594,0.0001,21000,0.3356221504250865,0.5710960061162421,0.28126280388980357,0.6643633619478889,0.015076695634725065
42.73274012406667,0.015377489849925041,0.0,0.0,2.2405401978176087e-09,0.015377487987279892,0.0001,22000,0.31808953055199085,0.5552884402151501,0.26746493635248986,0.6514382103267685,0.01546217290909117
44.64374482234319,0.02017323113977909,0.0,0.0,5.877609510207549e-11,0.02017323113977909,0.0001,23000,0.32513611905589035,0.5792130890636932,0.2733163120581683,0.6472501221638112,0.014745141365282644
46.55398800373077,0.011472005397081375,0.0,0.0,1.2421423889463767e-09,0.0114720044657588,0.0001,24000,0.25478628140962983,0.5629573563403099,0.21038505647923372,0.6539009347341108,0.014617134083931116
48.473277962207796,0.012343673966825008,0.0,0.0,3.1604940886609256e-11,0.012343673966825008,0.0001,25000,0.3305538138528519,0.5503493991384296,0.27960410388480944,0.655013919249799,0.014414668982678897
50.389221251010895,0.015153158456087112,0.0,0.0,6.413358732970664e-11,0.015153158456087112,0.0001,26000,0.3020172822019623,0.5558714513356159,0.2539974499278875,0.660577751077292,0.016052593474675435
52.31490695476532,0.010919586755335331,0.0,0.0,4.132516551180743e-11,0.010919586755335331,0.0001,27000,0.3308989771258527,0.5684652055469896,0.2779208474855413,0.6648354098248352,0.013566889109641848
54.233763353029886,0.019109442830085754,0.0,0.0,1.2363443602225743e-12,0.019109442830085754,0.0001,28000,0.30681768025240264,0.594734442803488,0.2562463301805374,0.6563631385073471,0.01483572010102514
56.15068766276042,0.011146246455609798,0.0,0.0,1.4210854715202004e-14,0.011146246455609798,0.0001,29000,0.3630493779480259,0.6063155717217483,0.3076360532845471,0.6458771847507636,0.015118599232443694
58.058042991161344,0.013105255551636219,0.0,0.0,0.0,0.013105255551636219,0.0001,30000,0.30569773441332043,0.595535687167104,0.2574080996744324,0.6659551342557362,0.01321936589536036
59.96840728918711,0.012681703083217144,0.0,0.0,0.0,0.012681703083217144,0.0001,31000,0.3637652838148082,0.5788678981390227,0.30830362009688517,0.6500921289113255,0.015502229992104474
61.878131159146626,0.010269545949995518,0.0,0.0,0.0,0.010269545949995518,0.0001,32000,0.3285967143917714,0.5928150783012671,0.2750473357296274,0.6532768866377758,0.015582876309857139
63.778199485937755,0.015964752063155174,0.0,0.0,0.0,0.015964752063155174,0.0001,33000,0.24629302362502672,0.6069521639427768,0.20241980053021022,0.6406970283236075,0.014854832355290972
65.67988200187683,0.012010060250759125,0.0,0.0,0.0,0.012010060250759125,0.0001,34000,0.26468117797059865,0.5827288097136211,0.22232615220035581,0.647995202238923,0.01427836719276762
67.58674521446228,0.01100103184580803,0.0,0.0,0.0,0.01100103184580803,0.0001,35000,0.29393814099426935,0.5840151043338212,0.24602764793571333,0.6605651448596733,0.01382223168998766
69.49833700259526,0.012289783917367458,0.0,0.0,0.0,0.012289783917367458,0.0001,36000,0.34690466479806625,0.634008371254948,0.29308393916786957,0.6479664978954741,0.01573215039675692
71.39949107964834,0.014434614218771458,0.0,0.0,0.0,0.014434614218771458,0.0001,37000,0.2678677786441936,0.5793203765364168,0.2221926322622448,0.6565032236409865,0.01533582854543556
73.30721685886382,0.00782264769077301,0.0,0.0,0.0,0.00782264769077301,0.0001,38000,0.30865860910368337,0.5554412535503751,0.25826792542493393,0.6246066061354488,0.01721283197827026
75.21243991454442,0.007298907730728388,0.0,0.0,0.0,0.007298907730728388,0.0001,39000,0.3052513583493104,0.5678543063611566,0.2564681081138006,0.6644482187647869,0.013340826622742928
77.11559265851974,0.01192772388458252,0.0,0.0,0.0,0.01192772388458252,0.0001,40000,0.2678176810859337,0.5982761958642325,0.2226412236105389,0.6186288744650602,0.020130667900778745
79.02348899443945,0.012059129774570465,0.0,0.0,0.0,0.012059129774570465,0.0001,41000,0.34645330428361193,0.5806787255115579,0.2941454620673051,0.6417124928784281,0.01673905616101603
80.92945525646209,0.007383918389678001,0.0,0.0,0.0,0.007383918389678001,0.0001,42000,0.31312137291903247,0.5586557131064096,0.26467961786410477,0.6458561656045746,0.015980819142255343
82.83775574366251,0.015244988724589348,0.0,0.0,0.0,0.015244988724589348,0.0001,43000,0.32917432392898405,0.6097783120652804,0.27807322965805453,0.6404444834345454,0.015063069667632102
