elapsed_min,loss,loss_alignment,loss_consensus,loss_disagreement,loss_distribution,loss_kl,loss_seg,lr,mean_pairwise_distance,step,val_dice,val_ged,val_iou,val_predicted_disagreement_corr,val_predicted_disagreement_mae,val_uncertainty_corr,val_uncertainty_mae
58.758919262886046,19.499893188476562,0.0,0.40375885367393494,1229.40576171875,7.125084400177002,0.0,0.0,0.0001,0.4674263596534729,16000,0.422636082747192,0.9051988879231111,0.35003645388551363,0.6203767952730285,0.014480557338027606,0.12976279687843864,0.013449714951720045
62.37766441901525,18.16104507446289,0.0,0.3784029483795166,1129.776611328125,6.787598133087158,0.0,0.0,0.0001,0.4420444369316101,17000,0.420340422084873,0.9104824590617709,0.3474072161353665,0.6230566831091813,0.014076555825347465,0.1321564146132435,0.013416626445876033
65.99358949661254,19.337139129638672,0.0,0.43137866258621216,1162.897705078125,7.621886253356934,0.0,0.0,0.0001,0.48686355352401733,18000,0.416458647891095,0.9184415529227179,0.34325666510081226,0.6159317762544932,0.013999085311557793,0.13668714727081466,0.01340834563946319
69.47818892796835,17.63054084777832,0.0,0.4779894948005676,905.5731201171875,8.479211807250977,0.0,0.0,0.0001,0.5498611330986023,19000,0.4214447921090222,0.9088392123070547,0.34812309059619956,0.6200259202223537,0.013825326142187767,0.12849421996695626,0.013473321485205924
72.94004280169806,14.031997680664062,0.0,0.3522430658340454,763.334228515625,6.328207492828369,0.0,0.0,0.0001,0.4115258455276489,20000,0.41839697844610113,0.9133350731613004,0.34592613868783584,0.6092731737510657,0.013022831346156479,0.12205731432488083,0.013468773470439557
76.39045946995417,17.073074340820312,0.0,0.3821183443069458,1035.8104248046875,6.638545989990234,0.0,0.0,3.981071705534972e-05,0.4515617787837982,21000,0.41654903793213005,0.9168323962769287,0.34422856690431386,0.6053809286419681,0.01321602644948116,0.12466579112901033,0.013439392379804701
79.88858025074005,16.93206024169922,0.0,0.45271116495132446,902.928466796875,7.812234401702881,0.0,0.0,3.981071705534972e-05,0.5330586433410645,22000,0.4175750774451572,0.9150361673344011,0.3450885431547018,0.6082851192882115,0.013071338621697614,0.12115361544129274,0.01344358345054021
83.34201066891352,16.902698516845703,0.0,0.4054337739944458,963.1324462890625,7.19028902053833,0.0,0.0,3.981071705534972e-05,0.4672662615776062,23000,0.41663235796569714,0.9163800043742509,0.344418091720284,0.5973865145370685,0.013212486681688672,0.11768727544955365,0.013453677766910681
86.7880473891894,15.566058158874512,0.0,0.4259374141693115,778.949462890625,7.691376209259033,0.0,0.0,3.981071705534972e-05,0.48147445917129517,24000,0.4167732816718354,0.9173936320804372,0.34395608713384807,0.5970007299570615,0.013081712476949815,0.11711435810631607,0.01345069452213705
90.17976088523865,16.703632354736328,0.0,0.4835156798362732,811.420166015625,8.492727279663086,0.0,0.0,3.981071705534972e-05,0.565161943435669,25000,0.415215469775281,0.9191902360215365,0.3430490372865099,0.5931439996351268,0.013089634196312207,0.11527128895320399,0.013449190976983853
93.54051284790039,14.809590339660645,0.0,0.35903072357177734,837.8179931640625,6.359604835510254,0.0,0.0,3.981071705534972e-05,0.41397804021835327,26000,0.41158388030274135,0.925523515774136,0.3399127660839711,0.5958299331757435,0.013093817472313958,0.11464433018818249,0.013440941019223928
96.99281830390295,13.967109680175781,0.0,0.39953115582466125,673.738037109375,7.1498236656188965,0.0,0.0,3.981071705534972e-05,0.4712887108325958,27000,0.4137273169672504,0.9230710897518701,0.3410930187381142,0.595667393768565,0.012953029530766812,0.112539640150017,0.013462070145635807
100.44825331370036,16.261035919189453,0.0,0.355508029460907,974.885986328125,6.441074848175049,0.0,0.0,3.981071705534972e-05,0.4077907204627991,28000,0.4115810638895545,0.9255652645356702,0.33985006160895587,0.5913894609890291,0.012945720598527324,0.1150050280465289,0.013445103909127828
104.16839795907339,16.63711929321289,0.0,0.42690908908843994,917.9769287109375,7.3719682693481445,0.0,0.0,3.981071705534972e-05,0.5138736963272095,29000,0.4141125599146978,0.9211452874034673,0.34205221124488294,0.5914505129560862,0.012931056647249336,0.11280274332361907,0.013450465112646475
107.96929360230764,12.913698196411133,0.0,0.4036945104598999,588.86376953125,6.944321632385254,0.0,0.0,3.981071705534972e-05,0.4823821783065796,30000,0.41699396509624587,0.9157775099587062,0.34471870325519416,0.5942862618748552,0.012619297737291908,0.11395196812640146,0.013446809070874848
111.82313656806946,14.843323707580566,0.0,0.34291186928749084,868.5989379882812,6.088751792907715,0.0,0.0,3.981071705534972e-05,0.39801260828971863,31000,0.418491249877816,0.9133856314918061,0.3457958198024928,0.5965775296415697,0.012632445892357869,0.11207719057436628,0.01345884325495292
115.64419211149216,13.820793151855469,0.0,0.42621490359306335,624.4134521484375,7.491415977478027,0.0,0.0,3.981071705534972e-05,0.4938940107822418,32000,0.4126054661405792,0.9226635379328093,0.34112166973343505,0.5880329385730431,0.012779517312874345,0.11096875653471298,0.01344860485375579
119.46597419579824,16.204078674316406,0.0,0.37744033336639404,946.9638671875,6.658952713012695,0.0,0.0,3.981071705534972e-05,0.44778919219970703,33000,0.4110562526191989,0.9264323158513783,0.33922416591002275,0.5863332589882565,0.012898232237079798,0.10997277178173244,0.01345845968173314
123.30330456892649,14.006490707397461,0.0,0.5200878381729126,470.6743469238281,9.195730209350586,0.0,0.0,3.981071705534972e-05,0.5787609815597534,34000,0.40793694254340407,0.9301862955336414,0.3373190044914012,0.5840674935176395,0.012794247800240136,0.11081523547947149,0.013443736551996033
127.14772134224573,11.962362289428711,0.0,0.3986753821372986,495.97906494140625,6.9228363037109375,0.0,0.0,3.981071705534972e-05,0.4616701006889343,35000,0.4145707879185745,0.919959602637427,0.3425445463697718,0.58883490112344,0.01270609817737377,0.11169571305659963,0.013448170947587799
130.96709849039715,13.89284610748291,0.0,0.4221656322479248,638.839111328125,7.420022010803223,0.0,0.0,3.981071705534972e-05,0.5041204690933228,36000,0.40701351905926203,0.9320743506141601,0.3359517696743255,0.5811776122505927,0.012751381268776903,0.10996927993712696,0.013431114052551202
134.81559175252914,13.372381210327148,0.0,0.4144554138183594,598.1478271484375,7.308011531829834,0.0,0.0,3.981071705534972e-05,0.4751838445663452,37000,0.4143161604480508,0.9206426981687362,0.34192006135537617,0.5848260148829485,0.012761556814558808,0.10518509277516748,0.013455891732275687
138.63791168133417,13.626039505004883,0.0,0.4026184678077698,663.3939208984375,6.911576271057129,0.0,0.0,3.981071705534972e-05,0.4663916230201721,38000,0.413508733049461,0.9213264202732006,0.34162266519273893,0.582616746176041,0.012700953720808282,0.10998681228864081,0.013452746102928275
142.46924517154693,13.930244445800781,0.0,0.43780001997947693,645.3331298828125,7.389352798461914,0.0,0.0,3.981071705534972e-05,0.5152575969696045,39000,0.4044117410157312,0.9370783856743955,0.3336671492452485,0.5718930010572326,0.012583800474645798,0.10705443494669117,0.013446413491096524
146.2604462504387,13.65969467163086,0.0,0.46890050172805786,542.147705078125,8.144436836242676,0.0,0.0,3.981071705534972e-05,0.5415215492248535,40000,0.4121420945882383,0.9236334523041222,0.3402925709947035,0.5871922866033297,0.012594102374043192,0.10505407320329951,0.013455028527165146
150.09459816614788,12.731273651123047,0.0,0.4057006239891052,552.583251953125,7.124301910400391,0.0,0.0,1.584893192461113e-05,0.48481255769729614,41000,0.41099710935471767,0.9249261883518413,0.33967640339158345,0.5830262778262287,0.01259768003674609,0.10431850621434376,0.0134538855030266
153.89028876622518,14.039531707763672,0.0,0.397153377532959,704.7463989257812,6.912636756896973,0.0,0.0,1.584893192461113e-05,0.46538856625556946,42000,0.4090888743504485,0.9287499874889417,0.337906881927507,0.574009816721262,0.012627353707995038,0.1038038920553597,0.01344945646832609
157.71360757350922,12.35784912109375,0.0,0.39987289905548096,535.7020263671875,6.920853614807129,0.0,0.0,1.584893192461113e-05,0.4789363145828247,43000,0.4116298528542321,0.9243153615162941,0.3402381270663086,0.5778848741281789,0.012651983830258643,0.1034623504213508,0.013450793776736816
161.51296724081038,12.98902416229248,0.0,0.4627942144870758,476.5687255859375,8.130778312683105,0.0,0.0,1.584893192461113e-05,0.5324857234954834,44000,0.40821372184086524,0.930487506522991,0.33707068908167565,0.5744599002419488,0.012673276708166013,0.1051818269230844,0.013450220421282872
165.32548189957936,12.461803436279297,0.0,0.37121981382369995,585.5480346679688,6.532078742980957,0.0,0.0,1.584893192461113e-05,0.4212421476840973,45000,0.4048168473324075,0.9365032727998074,0.3341060649085537,0.5709306709292051,0.012669754677938837,0.10643656857055273,0.013444718114243857
169.11719399690628,13.34670352935791,0.0,0.3753478527069092,672.5869140625,6.545764923095703,0.0,0.0,1.584893192461113e-05,0.44970595836639404,46000,0.4087590399862388,0.9291786338096191,0.3377690109099541,0.5748784677971188,0.012620335197315924,0.10416953991638045,0.013441971573878617
172.9249132514,13.227739334106445,0.0,0.4135531187057495,597.1123657226562,7.1739044189453125,0.0,0.0,1.584893192461113e-05,0.4806976020336151,47000,0.40771202516239025,0.9324333605866302,0.3362434315452531,0.5747953211389744,0.012522151364023832,0.10318547787513893,0.013448105211723904
176.6536773602168,12.690553665161133,0.0,0.4347819685935974,515.4854736328125,7.448742866516113,0.0,0.0,1.584893192461113e-05,0.5104608535766602,48000,0.40823527254384806,0.9300855230830998,0.3374278287170406,0.5753847435499002,0.012491970229274755,0.1047216081794221,0.01344215926186364
180.46427756150564,13.233030319213867,0.0,0.41805732250213623,579.13525390625,7.358066082000732,0.0,0.0,1.584893192461113e-05,0.48115625977516174,49000,0.40634048701903513,0.9341215450276995,0.33544950842267524,0.5703730520822855,0.012598111438633883,0.10130485715509371,0.013457729023709905
184.25151219367982,12.73261833190918,0.0,0.3915987014770508,597.154541015625,6.682753562927246,0.0,0.0,1.584893192461113e-05,0.44801065325737,50000,0.4112237858463567,0.9261194504673697,0.33941074426091206,0.5770986659853028,0.012593631037581961,0.10120727524872496,0.013459444602868565
188.07957696914673,14.646121978759766,0.0,0.4520488381385803,686.5004272460938,7.690708160400391,0.0,0.0,1.584893192461113e-05,0.5343254804611206,51000,0.409963586445744,0.9276384509108218,0.3387029688779962,0.575258000080562,0.01262798928825079,0.10205615630755871,0.013449357682235201
191.85944029887517,13.211238861083984,0.0,0.4138282835483551,593.897705078125,7.189496994018555,0.0,0.0,1.584893192461113e-05,0.4733678102493286,52000,0.40849219140641946,0.9302923746812594,0.3373601077834345,0.5733802796035539,0.0126193566605595,0.10201884695162267,0.013452414164052807
195.62296568552654,12.358163833618164,0.0,0.4052649736404419,530.7063598632812,6.9700469970703125,0.0,0.0,1.584893192461113e-05,0.4731960892677307,53000,0.40876208992471935,0.929633226394391,0.33769320843475104,0.5734543984879192,0.012675936202553922,0.10089007444195514,0.013444042763691403
199.41722834507624,11.263540267944336,0.0,0.38259512186050415,472.88922119140625,6.458128929138184,0.0,0.0,1.584893192461113e-05,0.45339977741241455,54000,0.41158857907856566,0.9202847575416522,0.34228836989036054,0.5672237426253918,0.012755269554428003,0.10418494041404518,0.013440157993956068
203.2462196270625,12.482831954956055,0.0,0.42432892322540283,501.7996520996094,7.379970550537109,0.0,0.0,1.584893192461113e-05,0.4985659122467041,55000,0.41265498010108803,0.91893705215891,0.34299072300525396,0.572884550488229,0.012686106769521793,0.1044669208996064,0.013442775385964133
207.04763120412827,13.020896911621094,0.0,0.48435166478157043,463.917236328125,8.2848539352417,0.0,0.0,1.584893192461113e-05,0.5766177773475647,56000,0.41236673574280014,0.9196343959600325,0.34268151819024856,0.5702117294009121,0.012609919432460247,0.10336757113882422,0.013438804009160012
210.8638843735059,10.260698318481445,0.0,0.32319700717926025,456.85650634765625,5.6274943351745605,0.0,0.0,1.584893192461113e-05,0.3752339780330658,57000,0.41550137048765184,0.9139128060114594,0.34557321138028324,0.571342274420767,0.012595749706776632,0.10194963633944155,0.013457343529781517
214.69215534528095,11.548523902893066,0.0,0.30399879813194275,612.51708984375,5.362553596496582,0.0,0.0,1.584893192461113e-05,0.3576686978340149,58000,0.4125338345667365,0.9187484638060569,0.343150412985451,0.5691910504683035,0.01252679683642375,0.10434112263091731,0.01344913831342193
218.48297764460247,11.47101879119873,0.0,0.2810267210006714,646.1813354492188,4.953000545501709,0.0,0.0,1.584893192461113e-05,0.3303056061267853,59000,0.41195633162174244,0.9208715418350772,0.3420840673329705,0.5696279202794452,0.012456408353905369,0.10539544264493209,0.013441021414211163
222.26725613276164,13.45829963684082,0.0,0.3722493648529053,710.126953125,6.282580852508545,0.0,0.0,1.584893192461113e-05,0.4412931799888611,60000,0.4140672623532873,0.9159525785939917,0.34451496221738903,0.5700332989201057,0.012591165853129225,0.1019967729077331,0.01344852652059715
226.0958880027135,12.152015686035156,0.0,0.4698449373245239,420.22247314453125,7.855822563171387,0.0,0.0,6.3095734448019305e-06,0.5610368251800537,61000,0.4144846071071304,0.915822150602019,0.34461006435776703,0.5715230864014642,0.012522597083010198,0.10067143416894189,0.01345040232559714
229.89475168387096,11.309823036193848,0.0,0.3980105221271515,445.9268798828125,6.770952224731445,0.0,0.0,6.3095734448019305e-06,0.4720829129219055,62000,0.4138179117781638,0.9172843336949126,0.34385818951606745,0.5699129485542871,0.012568834611708631,0.10318756228127489,0.013444436994559026
233.5165437936783,12.590606689453125,0.0,0.41975969076156616,509.4731140136719,7.411924362182617,0.0,0.0,6.3095734448019305e-06,0.4851595163345337,63000,0.41238714593925496,0.9196293673274437,0.34270874931790424,0.5667075752889781,0.012565040016325814,0.10348438241418595,0.013444765085526238
237.08688225348791,10.888877868652344,0.0,0.40084540843963623,394.07098388671875,6.867999076843262,0.0,0.0,6.3095734448019305e-06,0.47741296887397766,64000,0.41398762443996556,0.9166425380400857,0.34418438426358033,0.569018705077834,0.01257213127784846,0.10235311203883443,0.013448390318903663
240.71120116710662,13.159494400024414,0.0,0.3696577250957489,673.2719116210938,6.352843761444092,0.0,0.0,6.3095734448019305e-06,0.4492679834365845,65000,0.4139765481238254,0.9162581902613982,0.3443871382381525,0.5695203118277502,0.012613450866977637,0.10217143798952043,0.01344765463365554
244.28276304006576,11.756853103637695,0.0,0.38485193252563477,509.3762512207031,6.58612060546875,0.0,0.0,6.3095734448019305e-06,0.4641045331954956,66000,0.4149250936165675,0.9151025498718226,0.34495976666724915,0.5711393665386975,0.012573414845908472,0.10134389375736337,0.013452438994815213
247.87557777961095,12.004459381103516,0.0,0.4252912402153015,480.81494140625,7.111252307891846,0.0,0.0,6.3095734448019305e-06,0.5014430284500122,67000,0.41206721325889545,0.9199965831738832,0.34256340673390306,0.5687797481175381,0.01250292110188859,0.10147207551888598,0.013448050724632862
251.31967386802037,11.441823959350586,0.0,0.3376113772392273,544.2332763671875,5.931968688964844,0.0,0.0,6.3095734448019305e-06,0.40413618087768555,68000,0.4103368167845264,0.922724534483861,0.34117350629510446,0.5669948572858288,0.012446383261959439,0.10093747211107215,0.013449325689070134
254.78158448934556,11.280517578125,0.0,0.4397239089012146,387.034423828125,7.32222843170166,0.0,0.0,6.3095734448019305e-06,0.5285555124282837,69000,0.41242581479436435,0.9189075677482355,0.3430701601168735,0.5676351132662254,0.01247573634343221,0.10077586867139963,0.01344970086542777
258.24488344589867,11.057109832763672,0.0,0.40791863203048706,412.1889953613281,6.853635787963867,0.0,0.0,6.3095734448019305e-06,0.48934128880500793,70000,0.41272977944125316,0.9188070107878602,0.343162963058578,0.5674885961621722,0.012526382236573022,0.10131205085214395,0.013443822530884632
261.71478679180143,11.552059173583984,0.0,0.42036354541778564,447.9660949707031,6.988326072692871,0.0,0.0,6.3095734448019305e-06,0.5046498775482178,71000,0.41181643082770786,0.9208178966101469,0.3421712518882918,0.5668264144522517,0.012559032525695025,0.09996317073999621,0.013455229119787498
265.1800543785095,11.082483291625977,0.0,0.39593854546546936,428.526611328125,6.718029022216797,0.0,0.0,6.3095734448019305e-06,0.4686892330646515,72000,0.4123706028492073,0.9194417940478814,0.34278182686835335,0.566752052908337,0.01252642203402405,0.10190295495194678,0.01344758006878763
268.6360302488009,12.203407287597656,0.0,0.48178625106811523,405.63372802734375,8.050712585449219,0.0,0.0,6.3095734448019305e-06,0.5808730721473694,73000,0.41231561225404806,0.9196796758692483,0.34266729574180466,0.5709460355111677,0.012511711170846887,0.10201613519738433,0.013450006268779947
272.10914547046025,11.767919540405273,0.0,0.45711323618888855,404.83477783203125,7.628149509429932,0.0,0.0,6.3095734448019305e-06,0.5526727437973022,74000,0.41301948614647466,0.918481456265042,0.34329549307653817,0.5677174573314767,0.012488203494888073,0.09983975372135521,0.01345095794238872
275.563876525561,11.559524536132812,0.0,0.3746410608291626,522.019287109375,6.264403343200684,0.0,0.0,6.3095734448019305e-06,0.44209325313568115,75000,0.4112889120661974,0.9215251046549665,0.34180545353336284,0.5670096995516942,0.012501312456863834,0.10091734853060703,0.01345587644913037
279.03697812159857,10.421527862548828,0.0,0.36576104164123535,408.1001281738281,6.267374038696289,0.0,0.0,6.3095734448019305e-06,0.43259069323539734,76000,0.4128815347048328,0.9189261931568388,0.3430727986388345,0.5662842446775946,0.012469430931039365,0.10086759625637746,0.013446327937820414
282.5070973753929,12.754518508911133,0.0,0.39160653948783875,597.2916259765625,6.703281402587891,0.0,0.0,6.3095734448019305e-06,0.4639614224433899,77000,0.4129297482282831,0.918907105305017,0.34312970911899987,0.5682638261670722,0.012467910164599885,0.09925962443524013,0.013451001710522943
285.9562391122182,11.706825256347656,0.0,0.38642752170562744,511.0850524902344,6.518689155578613,0.0,0.0,6.3095734448019305e-06,0.46573466062545776,78000,0.41120184646875035,0.9218422845964188,0.3416080166367904,0.5644384527190611,0.01245125672699135,0.10253285811910857,0.013445907272654024
289.40980384349825,10.776721954345703,0.0,0.26724982261657715,606.3543701171875,4.659727573394775,0.0,0.0,6.3095734448019305e-06,0.31530052423477173,79000,0.4141750189863654,0.9164692485465978,0.34428219676430427,0.5668533560521924,0.012480023320280885,0.10050328762761225,0.013452209901651734
292.87497496207556,11.732246398925781,0.0,0.4170467257499695,472.8238220214844,6.920598983764648,0.0,0.0,6.3095734448019305e-06,0.5003054141998291,80000,0.4137151495456863,0.9175392968311201,0.3437634231301846,0.5687750326324277,0.012471220434538887,0.09952232379472531,0.013452471166874648
296.3531523704529,11.63299560546875,0.0,0.4052353501319885,456.52911376953125,6.986657619476318,0.0,0.0,2.511886431509579e-06,0.4777108132839203,81000,0.41278020590431663,0.9190877919196685,0.3429244859577515,0.5662654998119174,0.012466689891427685,0.1006616038747516,0.013446901794054097
299.7883050521215,10.730255126953125,0.0,0.40074455738067627,399.98248291015625,6.65028190612793,0.0,0.0,2.511886431509579e-06,0.47148630023002625,82000,0.4118226692053984,0.9205155332785993,0.3422735225607894,0.5657524933358766,0.012488254725632135,0.10109362688612346,0.013444919690425633
303.15337620576224,11.510126113891602,0.0,0.4706210494041443,365.7113037109375,7.758889198303223,0.0,0.0,2.511886431509579e-06,0.5699602961540222,83000,0.41235169023257917,0.919574723752073,0.34269258390562685,0.5655196155984155,0.012475569627520652,0.10114446655947514,0.01344952843141122
306.51964060465497,12.125934600830078,0.0,0.36583855748176575,587.47802734375,6.177987098693848,0.0,0.0,2.511886431509579e-06,0.43724849820137024,84000,0.4135014476445775,0.9179224294596535,0.343581130619559,0.5686977237974767,0.0124844467752565,0.10165930578467998,0.013449231568025367
309.8856440345446,12.319719314575195,0.0,0.351342111825943,621.397216796875,6.0354790687561035,0.0,0.0,2.511886431509579e-06,0.4234885573387146,85000,0.41240412739277166,0.9196547281151637,0.34270766637230055,0.5659690859080692,0.012498652805026099,0.09994607666534693,0.013452757453436756
313.2413968046506,11.426448822021484,0.0,0.3669872283935547,511.781494140625,6.235236644744873,0.0,0.0,2.511886431509579e-06,0.43946725130081177,86000,0.41263039622584025,0.9193174293152917,0.34284479549304786,0.5661694004324366,0.012466247684089351,0.09971666944766554,0.01344947353363198
316.60261327028275,11.344564437866211,0.0,0.3863523006439209,492.5546875,6.341747283935547,0.0,0.0,2.511886431509579e-06,0.45478081703186035,87000,0.4139976478858168,0.9169930103419657,0.34402383387256846,0.5675040023046175,0.012465458306518037,0.10000518102794581,0.01345086967975117
319.9578465859095,12.24913501739502,0.0,0.4367145597934723,479.0188293457031,7.371603965759277,0.0,0.0,2.511886431509579e-06,0.5204121470451355,88000,0.41288620872617177,0.9189253315332734,0.34306499999672885,0.5665901437663582,0.012481459929511779,0.0999135554841775,0.013449909300959262
323.30245324373243,11.450511932373047,0.0,0.39387640357017517,455.836181640625,6.813375473022461,0.0,0.0,2.511886431509579e-06,0.4596193730831146,89000,0.4122094633974437,0.9198699585422375,0.34259574159515654,0.5647402964093409,0.012488785739665654,0.10023598941910407,0.013445181139768971
326.69725079536437,11.54892349243164,0.0,0.47131484746932983,355.3979797363281,7.900681018829346,0.0,0.0,2.511886431509579e-06,0.5579958558082581,90000,0.41297998377337386,0.9187092128095413,0.3431731363278913,0.5658289349706238,0.01249246523353167,0.09962492554466622,0.013449287976606277
330.0620382944743,10.90993881225586,0.0,0.30600661039352417,547.6275634765625,5.372461795806885,0.0,0.0,2.511886431509579e-06,0.3643084466457367,91000,0.4124341920908182,0.9195275265926509,0.34276923677998206,0.5656632970403132,0.012503284655635914,0.10020308087444506,0.013448729171585355
333.41268755197524,12.146437644958496,0.0,0.3958321809768677,536.295654296875,6.704314708709717,0.0,0.0,2.511886431509579e-06,0.4740745723247528,92000,0.4135712549855184,0.9176011629602332,0.3436623140202252,0.5648647601850546,0.012484896859759021,0.09925525068876177,0.013452534487014741
336.77002182006834,11.576774597167969,0.0,0.45965269207954407,391.1793212890625,7.573050498962402,0.0,0.0,2.511886431509579e-06,0.551406979560852,93000,0.41393115426611354,0.9168959087565677,0.34407393387893703,0.5655436052048278,0.012487167463974576,0.09848770246219961,0.013453738382125002
340.1067863066991,11.037567138671875,0.0,0.4138387441635132,399.08575439453125,6.963942050933838,0.0,0.0,2.511886431509579e-06,0.4926902651786804,94000,0.41365200455185547,0.9174661156154296,0.3437914138401488,0.566739846896078,0.012488090703423929,0.09905083483194198,0.01344944987090537
343.46079907814664,11.891956329345703,0.0,0.3913986384868622,512.1058349609375,6.692617893218994,0.0,0.0,2.511886431509579e-06,0.45484083890914917,95000,0.41411775821297653,0.9167200355987493,0.3441762927755997,0.5683145042184274,0.012476379958652447,0.09804203947371391,0.013451165739371877
346.8164331793785,11.824614524841309,0.0,0.3937092423439026,506.9569396972656,6.676303386688232,0.0,0.0,2.511886431509579e-06,0.47089773416519165,96000,0.41324523550340825,0.9183214479699917,0.3433672922313258,0.5663706091704418,0.012461043047227808,0.09952953373874704,0.013451316532633283
350.18150236606596,11.589798927307129,0.0,0.3868443965911865,501.6197509765625,6.496232986450195,0.0,0.0,2.511886431509579e-06,0.458583801984787,97000,0.4139901823002044,0.9169999616637294,0.3440371604526885,0.5671438304222405,0.012489694315282188,0.10051885170529004,0.013450945790323804
353.53203696807225,12.052713394165039,0.0,0.4295075535774231,476.8769836425781,7.198042392730713,0.0,0.0,2.511886431509579e-06,0.5098683834075928,98000,0.4133498741151844,0.9181278071137056,0.34348293022935145,0.5662953146915757,0.012470581471462997,0.10190497178683229,0.013447866963766557
356.88879341284434,11.216035842895508,0.0,0.3672255575656891,489.3224182128906,6.249366283416748,0.0,0.0,2.511886431509579e-06,0.44478321075439453,99000,0.4131960661214283,0.9181950834643366,0.3434029975295074,0.5639085007590763,0.01249789883990922,0.10088512410543779,0.013449491995556657
