elapsed_min,loss,loss_alignment,loss_disagreement,loss_kl,loss_seg,lr,step,val_dice,val_ged,val_iou,val_predicted_disagreement_corr,val_predicted_disagreement_mae,val_uncertainty_corr,val_uncertainty_mae
0.5214832226435343,367991.28125,512564.5625,174352.140625,0.00018721070955507457,366196.5,0.0001,1,0.03045593027486381,1.0618286641486598,0.01648414638444447,-0.01655494920065851,0.5726966813946871,0.0007939184231542393,0.9813721776008606
4.38463464975357,7610.2021484375,10782.3642578125,61817.328125,13.76475715637207,6977.18603515625,0.0001,1000,0.29362300765567506,0.423020836952421,0.22783837658104195,-0.3144059130801397,0.3320072566481972,0.5661714129765709,0.01845528861662916
8.26437173684438,3245.334716796875,6951.6259765625,21548.5078125,12.182138442993164,3016.972412109375,0.0001,2000,0.32881141963931293,0.41380639736590946,0.25906401252411027,-0.12347082804759257,0.1944106886928786,0.5608203485087393,0.01806205151005888
12.163104061285654,3361.121337890625,7753.369140625,16790.802734375,14.351271629333496,3178.086669921875,3.981071705534972e-05,3000,0.3173654148831397,0.41003561787692344,0.24588865612085506,0.00937804279016152,0.16026054334682371,0.5500433318212138,0.018269498137653443
16.041974838574728,5741.54150390625,12355.470703125,16631.52734375,14.280681610107422,5559.7099609375,3.981071705534972e-05,4000,0.3032748331244715,0.3991425809471866,0.23372674124937257,0.17629428151040782,0.13280433555434112,0.5584277310392151,0.01793676486161266
19.92100796699524,3944.9873046875,10390.861328125,11924.408203125,16.056293487548828,3808.647705078125,1.584893192461113e-05,5000,0.283773291681004,0.4042858790290777,0.21817232470081482,0.28610493985999963,0.1224242405030396,0.5654992287127699,0.01694866060063185
23.799592606226604,4150.68017578125,8807.8935546875,10599.556640625,13.060050964355469,4030.743896484375,1.584893192461113e-05,6000,0.28694000026612115,0.4056569435692115,0.21984948131702564,0.34585265545347377,0.1122458427845385,0.561815889349688,0.01675377893520961
27.674870439370473,3813.3681640625,8289.9453125,9151.06640625,13.466239929199219,3707.562255859375,6.3095734448019305e-06,7000,0.2828030365840404,0.39656350416448366,0.21629825922067483,0.37468515396485225,0.10761051230240992,0.5599072914337813,0.01705438886372848
31.563838922977446,3501.224609375,7606.37353515625,8373.216796875,11.01082706451416,3405.720947265625,6.3095734448019305e-06,8000,0.26011435433380703,0.4051311931974289,0.1966892518436401,0.38885141437116166,0.10337238789083249,0.5589489436145656,0.016568344631860837
35.44501655101776,4526.9990234375,9895.78125,9877.859375,14.052835464477539,4413.17822265625,2.511886431509579e-06,9000,0.26879686751709253,0.4000506306538639,0.2046704895845189,0.40752763231796024,0.10112356742572019,0.5571660840790771,0.017057980789148285
39.32424954970678,3813.966796875,13807.2265625,14509.501953125,12.017278671264648,3655.4736328125,2.511886431509579e-06,10000,0.27300064065341745,0.40880297484254974,0.20835127920934776,0.4159631355175963,0.09914850546780747,0.5564616242964637,0.016949816632289692
